imdb_title_id,avg_vote,knn_3,knn_6,knn_10,knn_20,knn_40,mlp_200,svr_200,baysRidge_200,mlp_400,svr_400,baysRidge_400,mlp_600,svr_600,baysRidge_600,,knn10 MSE,knn3 MSE,mlp_600 MSE,svr_600 MSE,baysRidge_600 MSE
tt0100707,5.8,5.316367385,5.29241425,5.882193562,5.870521032,5.799737885,4.922041587,4.997972857,4.60464796,4.599505636,5.058309152,4.60464796,4.599505636,4.295441918,4.60464796,,0.082193562,0.483632615,1.200494364,1.504558082,1.19535204
tt0093936,6.5,6,6.366666667,6.49,6.23,6.304365705,6.352180212,5.624969325,5.85139032,6.399778034,5.685305621,5.85139032,6.399778034,5.688637284,5.85139032,,0.01,0.5,0.100221966,0.811362716,0.64860968
tt0094137,6,5.473205081,5.470291371,5.872715343,5.9775215,5.907562361,5.526319992,5.25497869,5.287252425,5.400343753,4.955785816,5.287252425,5.400343753,5.210005483,5.287252425,,0.127284657,0.526794919,0.599656247,0.789994517,0.712747575
tt0086510,7,5.965857128,5.950182368,6.067473366,6.513722077,6.377625713,6.38016149,5.873830439,6.174595262,6.39309337,5.86480283,6.174595262,6.39309337,5.810909488,6.174595262,,0.932526634,1.034142872,0.60690663,1.189090512,0.825404738
tt0099816,6.7,6.266666667,6.5,6.15,6.382003203,6.080452223,5.622160034,5.50711328,5.639753383,5.629451691,5.567449575,5.639753383,5.629451691,5.650211231,5.639753383,,0.55,0.433333333,1.070548309,1.049788769,1.060246617
tt0084616,6,7.166666667,6.316666667,6.591355346,6.100317969,5.840873236,5.683207264,5.38724683,5.607607962,5.767131803,5.665702843,5.607607962,5.767131803,5.686724172,5.607607962,,0.591355346,1.166666667,0.232868197,0.313275828,0.392392038
tt0081366,4.6,6.033333333,5.766666667,6.256385744,6.007461722,5.783000407,5.347230426,5.38724683,5.149148201,5.28912379,5.447583125,5.149148201,5.28912379,5.468604454,5.149148201,,1.656385744,1.433333333,0.68912379,0.868604454,0.549148201
tt0111470,5.6,6.466666667,6.716666667,6.49,6.525189671,6.25032419,5.836788974,5.588228424,5.721363522,5.928004784,5.648564719,5.721363522,5.928004784,5.699815374,5.721363522,,0.89,0.866666667,0.328004784,0.099815374,0.121363522
tt0096117,4.2,6.5,5.85,6.316536338,6.16806446,5.962520547,5.259357207,5.38724683,5.158965942,5.165321504,5.447583125,5.158965942,5.165321504,5.468604454,5.158965942,,2.116536338,2.3,0.965321504,1.268604454,0.958965942
tt0093416,6.9,6.466666667,6.516666667,6.57,6.460965035,5.921127428,5.730416549,5.53250531,5.790300185,5.846236558,5.592841605,5.790300185,5.846236558,5.613862935,5.790300185,,0.33,0.433333333,1.053763442,1.286137065,1.109699815
tt0106395,4.7,4.968989795,5.385557971,5.567251318,5.573554825,5.62155358,5.441208204,4.347901154,5.203140391,5.399074217,4.664474815,5.203140391,5.399074217,4.912230745,5.203140391,,0.867251318,0.268989795,0.699074217,0.212230745,0.503140391
tt0101524,6.5,6.3,5.816666667,5.47,5.82,5.844658298,5.446872535,4.901217806,5.634733392,5.379988534,4.961554101,5.634733392,5.379988534,6.144174316,5.634733392,,1.03,0.2,1.120011466,0.355825684,0.865266608
tt0112586,6.7,7.033333333,6.733333333,6.753414072,6.185877109,5.951703517,5.501278067,5.38724683,5.668545055,5.578298843,5.447583125,5.668545055,5.578298843,5.896308258,5.668545055,,0.053414072,0.333333333,1.121701157,0.803691742,1.031454945
tt0102860,5.2,4.5,5.466666667,5.79,5.42,5.772023368,5.39620504,5.243868312,5.197104554,5.409087319,5.021992572,5.197104554,5.409087319,5.043013901,5.197104554,,0.59,0.7,0.209087319,0.156986099,0.002895446
tt0101702,3.4,4.566666667,5.066666667,5.52,5.758630152,5.694040247,5.394362561,5.38724683,5.000863217,5.308399162,5.447583125,5.000863217,5.308399162,5.596236518,5.000863217,,2.12,1.166666667,1.908399162,2.196236518,1.600863217
tt0104940,7.7,6.766666667,6.466666667,6.62,6.62,6.316679372,5.997236112,5.562476387,5.939185803,5.996560514,5.652480045,5.939185803,5.996560514,5.746842935,5.939185803,,1.08,0.933333333,1.703439486,1.953157065,1.760814197
tt0105526,5.1,6.166666667,6.483333333,5.85,5.947367266,5.734711583,5.176282989,4.620060664,4.993635547,5.026342409,4.68039696,4.993635547,5.026342409,4.701418289,4.993635547,,0.75,1.066666667,0.073657591,0.398581711,0.106364453
tt0103805,6.6,5.766666667,5.9,5.96,6,6.031626374,5.630629126,6.419744666,5.763213537,5.681730221,6.480080961,5.763213537,5.681730221,6.466785946,5.763213537,,0.64,0.833333333,0.918269779,0.133214054,0.836786463
tt0089173,4.8,6.966666667,6.616666667,6.691289761,6.34830356,5.934635117,5.434772023,5.38724683,5.653222488,5.495237358,5.447583125,5.653222488,5.495237358,5.468604454,5.653222488,,1.891289761,2.166666667,0.695237358,0.668604454,0.853222488
tt0090840,6.4,7,6.466666667,6.42,6.291912823,5.977089288,5.714263746,5.18884523,6.132524953,5.966887751,5.458239583,6.132524953,5.966887751,5.824383788,6.132524953,,0.02,0.6,0.433112249,0.575616212,0.267475047
tt0102849,5.4,6.866666667,6.816666667,6.57,6.573870545,6.156002694,5.852633274,5.38724683,6.034388332,5.970525615,5.865108306,6.034388332,5.970525615,5.886129636,6.034388332,,1.17,1.466666667,0.570525615,0.486129636,0.634388332
tt0114554,3.4,3.833333333,4.733333333,5.44,5.594477633,5.70510325,4.707298329,5.167247806,4.88723358,4.45097415,5.227584101,4.88723358,4.45097415,5.24860543,4.88723358,,2.04,0.433333333,1.05097415,1.84860543,1.48723358
tt0099366,4.5,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.450298894,5.38724683,5.393632212,5.432814983,5.447583125,5.393632212,5.432814983,5.468604454,5.393632212,,2.339629651,2.3,0.932814983,0.968604454,0.893632212
tt0112579,7.6,6.233333333,6.7,6.646214208,6.610886042,6.288404898,6.731242952,5.922490931,6.890725641,7.145382743,6.191047127,6.890725641,7.145382743,6.316510793,6.890725641,,0.953785792,1.366666667,0.454617257,1.283489207,0.709274359
tt0089913,5.3,6.479091846,6.328519324,6.268461366,6.061555732,6.224808902,6.206774774,5.830575349,6.542964748,6.452245059,6.203431339,6.542964748,6.452245059,6.224452668,6.542964748,,0.968461366,1.179091846,1.152245059,0.924452668,1.242964748
tt0103936,5.1,6,6.516666667,6.13,6.346206586,5.922906939,5.64160562,5.38724683,5.472091697,5.632842748,5.447583125,5.472091697,5.632842748,5.640572719,5.472091697,,1.03,0.9,0.532842748,0.540572719,0.372091697
tt0111480,3,6.266666667,6.316666667,5.82,5.795,5.969804725,5.560227888,5.38724683,5.509339371,5.550704848,5.488359182,5.509339371,5.550704848,5.559654024,5.509339371,,2.82,3.266666667,2.550704848,2.559654024,2.509339371
tt0081159,6.5,7.366666667,6.1,6.43581488,6.313667843,6.051188629,5.376721401,5.656409732,5.473300669,5.366666833,5.716746028,5.473300669,5.366666833,5.493604185,5.473300669,,0.06418512,0.866666667,1.133333167,1.006395815,1.026699331
tt0100318,6.4,6.5,6.4,6.48,6.46,6.461357765,6.734380816,5.483286908,6.023434053,6.690482633,5.455733042,6.023434053,6.690482633,5.577443695,6.023434053,,0.08,0.1,0.290482633,0.822556305,0.376565947
tt0084033,5.1,5.833333333,5.416666667,5.17,5.623124446,5.664321961,5.162315277,5.287163885,5.078135781,5.137305568,5.144805779,5.078135781,5.137305568,5.165827108,5.078135781,,0.07,0.733333333,0.037305568,0.065827108,0.021864219
tt0084021,4.4,5.466666667,6.216666667,6.09,6.205,5.960374914,5.512835745,5.849070982,5.505239877,5.409877357,5.812681986,5.505239877,5.409877357,5.825531199,5.505239877,,1.69,1.066666667,1.009877357,1.425531199,1.105239877
tt0085763,5,6.3,6.083333333,6.345068562,6.074079523,5.794986046,5.079306752,5.38724683,5.227822879,4.962628353,5.447583125,5.227822879,4.962628353,5.468604454,5.227822879,,1.345068562,1.3,0.037371647,0.468604454,0.227822879
tt0099783,3.6,5.5,6.4,6.40954131,5.811892497,5.888379215,5.359941004,4.56567346,5.023256887,5.2264726,4.626009755,5.023256887,5.2264726,4.647031084,5.023256887,,2.80954131,1.9,1.6264726,1.047031084,1.423256887
tt0081353,5.3,7.23797959,6.962636776,6.507804194,6.405056696,6.401734139,6.749840199,7.242606667,6.951519195,7.134923292,7.445528043,6.951519195,7.134923292,6.956514184,6.951519195,,1.207804194,1.93797959,1.834923292,1.656514184,1.651519195
tt0085797,5.6,5.133333333,5.966666667,6.271270483,6.207105466,5.99082108,5.366186459,4.481797097,5.310134004,5.315805614,4.542133392,5.310134004,5.315805614,4.563154722,5.310134004,,0.671270483,0.466666667,0.284194386,1.036845278,0.289865996
tt0099389,6.3,6.833333333,6.65,6.72,6.371708836,6.000491585,5.75906226,5.38724683,5.928464685,5.893358624,6.069670463,5.928464685,5.893358624,6.090691792,5.928464685,,0.42,0.533333333,0.406641376,0.209308208,0.371535315
tt0091116,6.7,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.472727975,5.38724683,5.393632212,5.460286885,5.447583125,5.393632212,5.460286885,5.468604454,5.393632212,,0.139629651,0.1,1.239713115,1.231395546,1.306367788
tt0082622,6.3,6.833333333,6.666666667,6.69,6.575,6.199803244,6.210233435,5.720543147,6.317598472,6.41716044,5.780879442,6.317598472,6.41716044,5.984003738,6.317598472,,0.39,0.533333333,0.11716044,0.315996262,0.017598472
tt0094048,5.8,6.333333333,6.833333333,6.642427785,6.304998327,5.74351511,5.427770045,5.38724683,5.515985011,5.438883215,5.447583125,5.515985011,5.438883215,6.174313118,5.515985011,,0.842427785,0.533333333,0.361116785,0.374313118,0.284014989
tt0105249,5.1,5.4,5.4,5.4,5.4,5.4,5.131033781,5.38724683,5.22471055,4.971967234,5.223025518,5.22471055,4.971967234,5.322449519,5.22471055,,0.3,0.3,0.128032766,0.222449519,0.12471055
tt0088947,5.9,6.766666667,6.45,6.36,6.445,6.278259216,5.910876392,5.58542485,5.621728008,5.928771934,5.645761145,5.621728008,5.928771934,5.501554279,5.621728008,,0.46,0.866666667,0.028771934,0.398445721,0.278271992
tt0094813,5.1,4.665857128,4.74657186,5.46186722,5.727943644,5.811384465,5.238803734,5.17135928,5.158137593,4.971826714,5.191754263,5.158137593,4.971826714,5.127361086,5.158137593,,0.36186722,0.434142872,0.128173286,0.027361086,0.058137593
tt0090567,6.4,6.066666667,5.666666667,6.16,6.08,6.053377486,5.627238282,5.573141996,5.502386296,5.621358336,5.332936797,5.502386296,5.621358336,5.353958126,5.502386296,,0.24,0.333333333,0.778641664,1.046041874,0.897613704
tt0080427,5.3,6.166666667,6.733333333,6.615657172,6.393334069,6.072436929,5.348246585,5.38724683,5.324633718,5.286345752,5.447583125,5.324633718,5.286345752,5.468604454,5.324633718,,1.315657172,0.866666667,0.013654248,0.168604454,0.024633718
tt0113119,4.7,5.3,5.383333333,5.983946523,6.035530978,6.016141215,5.235065825,5.38724683,5.077479012,5.112419834,5.447583125,5.077479012,5.112419834,5.336239567,5.077479012,,1.283946523,0.6,0.412419834,0.636239567,0.377479012
tt0098415,6.1,6.333333333,6.466666667,5.88,5.905,5.898979921,5.597442601,5.366700274,6.033821614,5.823154054,5.403097587,6.033821614,5.823154054,5.988901966,6.033821614,,0.22,0.233333333,0.276845946,0.111098034,0.066178386
tt0110986,6.8,6.866666667,6.9,6.846221198,6.290760689,5.748188465,5.686030077,5.38724683,5.72208745,5.811697997,5.71589572,5.72208745,5.811697997,5.736917049,5.72208745,,0.046221198,0.066666667,0.988302003,1.063082951,1.07791255
tt0097328,5.8,6.566666667,6.2,6.56,6.365,6.346481188,6.55065782,5.749017588,6.400173908,6.783771671,6.035619747,6.400173908,6.783771671,5.665510244,6.400173908,,0.76,0.766666667,0.983771671,0.134489756,0.600173908
tt0101988,5,5.4,6.35,6.378623931,6.147073421,5.913863656,5.140817498,4.220008969,4.814810259,4.902634378,4.280345264,4.814810259,4.902634378,4.301366593,4.814810259,,1.378623931,0.4,0.097365622,0.698633407,0.185189741
tt0106822,4,5.933333333,5.95,5.91,6.201680605,5.823814988,5.610661399,5.38724683,5.737816288,5.69732926,5.306338462,5.737816288,5.69732926,5.327359791,5.737816288,,1.91,1.933333333,1.69732926,1.327359791,1.737816288
tt0108162,5.1,6.066666667,6.366666667,6.45,6.285,6.165495298,5.829608161,5.689745307,5.963447155,5.855315091,5.584144378,5.963447155,5.855315091,6.140355322,5.963447155,,1.35,0.966666667,0.755315091,1.040355322,0.863447155
tt0097981,5.2,4.733333333,5.833333333,5.84,6.089544825,5.863362554,5.153564738,5.38724683,5.082192214,5.016922807,5.447583125,5.082192214,5.016922807,5.32593007,5.082192214,,0.64,0.466666667,0.183077193,0.12593007,0.117807786
tt0094361,3.5,6.7,5.616666667,5.845889615,6.124737994,5.890450446,5.044315083,4.385045999,4.851031137,4.783830648,4.874581768,4.851031137,4.783830648,4.895603097,4.851031137,,2.345889615,3.2,1.283830648,1.395603097,1.351031137
tt0109656,4.3,4.966666667,5.216666667,5.85,5.834826346,5.56013152,5.0820608,4.748106072,4.874665977,4.920421129,4.656106845,4.874665977,4.920421129,4.677128175,4.874665977,,1.55,0.666666667,0.620421129,0.377128175,0.574665977
tt0086014,5.8,5.866666667,6.083333333,6.345068562,6.153159687,5.602201832,5.162580864,4.830352159,5.046680825,4.995873466,4.890688454,5.046680825,4.995873466,4.911709783,5.046680825,,0.545068562,0.066666667,0.804126534,0.888290217,0.753319175
tt0106912,6.6,5.2,5.283333333,5.74,5.765,5.737680897,5.162396967,5.38724683,5.005227866,5.013237837,5.30079293,5.005227866,5.013237837,5.273179895,5.005227866,,0.86,1.4,1.586762163,1.326820105,1.594772134
tt0080808,4.3,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.354463099,5.38724683,5.393632212,5.313988523,5.447583125,5.393632212,5.313988523,5.468604454,5.393632212,,2.539629651,2.5,1.013988523,1.168604454,1.093632212
tt0083885,5.9,5.8,5.983333333,5.97,6.295,6.123518997,5.874534675,5.688734261,5.919827362,5.904915559,5.693967109,5.919827362,5.904915559,5.744514291,5.919827362,,0.07,0.1,0.004915559,0.155485709,0.019827362
tt0112641,8.2,6.694801052,6.356107102,6.382478877,6.684452731,6.553015854,6.895055064,6.822722844,6.99447343,7.138018515,6.245280822,6.99447343,7.138018515,6.126277532,6.99447343,,1.817521123,1.505198948,1.061981485,2.073722468,1.20552657
tt0085893,7,6.980454077,6.694948974,6.716022166,6.567104601,6.136716451,6.252956071,5.760881676,6.585449947,6.620853735,5.821217971,6.585449947,6.620853735,6.031846706,6.585449947,,0.283977834,0.019545923,0.379146265,0.968153294,0.414550053
tt0091024,6.3,6.133333333,6.05,6.07,5.945,6.035484482,5.482193937,5.38724683,5.324800032,5.448690526,5.447583125,5.324800032,5.448690526,5.157904662,5.324800032,,0.23,0.166666667,0.851309474,1.142095338,0.975199968
tt0101502,5.3,6.033333333,6.5,5.87,5.962496402,5.831313419,5.409021621,5.026667749,5.16349446,5.353489776,5.087004044,5.16349446,5.353489776,5.108025374,5.16349446,,0.57,0.733333333,0.053489776,0.191974626,0.13650554
tt0099653,7,5.766666667,5.733333333,5.74,6.035,5.903045715,5.194341739,5.699211407,4.934224545,4.913470714,5.14872885,4.934224545,4.913470714,4.930297772,4.934224545,,1.26,1.233333333,2.086529286,2.069702228,2.065775455
tt0107254,4.2,6.433333333,6.683333333,6.603822414,6.231852775,5.897159311,5.422516792,5.38724683,5.291379644,5.392637241,5.447583125,5.291379644,5.392637241,5.468604454,5.291379644,,2.403822414,2.233333333,1.192637241,1.268604454,1.091379644
tt0104088,5.6,5.566666667,6.133333333,5.83,6.150909839,5.872345506,5.484104957,5.38724683,5.329723225,5.46703182,5.447583125,5.329723225,5.46703182,5.468604454,5.329723225,,0.23,0.033333333,0.13296818,0.131395546,0.270276775
tt0098300,6.4,5.327877538,5.828519324,6.003186049,6.04611067,5.709624065,5.513383187,5.38724683,5.41266671,5.41597611,5.568793055,5.41266671,5.41597611,5.36961877,5.41266671,,0.396813951,1.072122462,0.98402389,1.03038123,0.98733329
tt0090630,4.4,6.366666667,6.066666667,5.94,5.991966431,5.824824901,5.134342179,5.38724683,5.255490589,5.031229222,5.230060762,5.255490589,5.031229222,4.656078348,5.255490589,,1.54,1.966666667,0.631229222,0.256078348,0.855490589
tt0092769,4.4,4.366666667,5.2,4.54,4.24,4.934499897,4.126058039,4.903295401,4.330117413,4.070592542,4.736917725,4.330117413,4.070592542,4.860008732,4.330117413,,0.14,0.033333333,0.329407458,0.460008732,0.069882587
tt0113337,6.2,6.566666667,6.433333333,6.56,6.272313987,5.877991373,5.477304065,5.38724683,5.740218786,5.564961101,5.447583125,5.740218786,5.564961101,5.468604454,5.740218786,,0.36,0.366666667,0.635038899,0.731395546,0.459781214
tt0093006,6.7,7.072122462,6.940973732,6.872929062,6.352930684,5.851008348,5.443231415,5.38724683,6.001630987,5.554094674,5.682073548,6.001630987,5.554094674,5.703094877,6.001630987,,0.172929062,0.372122462,1.145905326,0.996905123,0.698369013
tt0102492,6.9,6.452181527,6.577471048,6.390192379,6.187514707,6.251039325,6.090377793,6.287622166,6.199827704,6.239539315,6.522549577,6.199827704,6.239539315,6.543570907,6.199827704,,0.509807621,0.447818473,0.660460685,0.356429093,0.700172296
tt0108495,4.7,4.4,4.95,5.07,5.744505781,5.77589319,4.92737138,4.950318697,4.886001005,4.694943056,5.010654992,4.886001005,4.694943056,4.958540739,4.886001005,,0.37,0.3,0.005056944,0.258540739,0.186001005
tt0088176,6.6,6.569693846,6.391520835,6.786045755,6.699001021,6.199277374,6.452711187,6.001858198,6.762882292,6.777146607,6.203218813,6.762882292,6.777146607,6.343626223,6.762882292,,0.186045755,0.030306154,0.177146607,0.256373777,0.162882292
tt0101531,6.5,6.4,6.4,6.4,6.408987303,6.096424955,5.803041166,5.596495347,5.857215617,6.002904023,5.656831643,5.857215617,6.002904023,5.497301465,5.857215617,,0.1,0.1,0.497095977,1.002698535,0.642784383
tt0110647,3.2,6.5,6.9,6.718715103,6.227219325,5.805271018,5.492769263,5.38724683,5.40832067,5.469879541,5.447583125,5.40832067,5.469879541,5.468604454,5.40832067,,3.518715103,3.3,2.269879541,2.268604454,2.20832067
tt0103268,5.1,6.566666667,6.266666667,6.46,6.251609336,5.907668723,5.584043102,5.38724683,5.658883243,5.659582334,5.447583125,5.658883243,5.659582334,5.674156926,5.658883243,,1.36,1.466666667,0.559582334,0.574156926,0.558883243
tt0098216,3.8,3.833333333,4,4.37,4.575,5.272263044,3.837125473,4.722659685,3.827134525,3.250943009,4.506658099,3.827134525,3.250943009,4.346009633,3.827134525,,0.57,0.033333333,0.549056991,0.546009633,0.027134525
tt0091508,4.7,5.333333333,5.85,5.85,6.1,6.178806256,6.055121665,5.538344037,6.030907532,6.280190635,5.695622908,6.030907532,6.280190635,5.699394322,6.030907532,,1.15,0.633333333,1.580190635,0.999394322,1.330907532
tt0102895,6.2,6.733333333,6.65,6.68,6.408264228,5.851434521,5.809247782,5.38724683,5.954113523,5.94783895,6.023287417,5.954113523,5.94783895,6.273666479,5.954113523,,0.48,0.533333333,0.25216105,0.073666479,0.245886477
tt0110255,4,4.866666667,5.433333333,5.34,5.683572852,5.754269679,5.081688065,5.250810826,5.070335482,4.940011696,5.311147122,5.070335482,4.940011696,5.332168451,5.070335482,,1.34,0.866666667,0.940011696,1.332168451,1.070335482
tt0098335,7,5.866666667,6.333333333,6.59849406,6.416853609,6.142266393,5.545866512,5.7228902,5.551351974,5.588795525,5.783226495,5.551351974,5.588795525,5.804247824,5.551351974,,0.40150594,1.133333333,1.411204475,1.195752176,1.448648026
tt0105477,4.3,6.033333333,6.183333333,6.35,6.24,6.210526306,6.078123998,6.203386038,6.137887798,6.195337753,6.208618885,6.137887798,6.195337753,6.229640214,6.137887798,,2.05,1.733333333,1.895337753,1.929640214,1.837887798
tt0102351,5.2,6.8,7.036254219,6.839629651,6.403507368,6.078892888,5.217601744,5.38724683,5.393632212,5.144181398,5.447583125,5.393632212,5.144181398,5.468604454,5.393632212,,1.639629651,1.6,0.055818602,0.268604454,0.193632212
tt0089909,7,6.233333333,6.866666667,6.91,6.301522304,5.817017341,5.722101235,6.438101838,6.147404454,5.919367713,6.498438133,6.147404454,5.919367713,6.519459462,6.147404454,,0.09,0.766666667,1.080632287,0.480540538,0.852595546
tt0110013,6.3,7.266666667,7.1,6.947339034,6.226546518,5.746872011,5.462110398,6.018468435,5.717509614,5.525649883,6.07880473,5.717509614,5.525649883,6.09982606,5.717509614,,0.647339034,0.966666667,0.774350117,0.20017394,0.582490386
tt0098235,4.9,5.833333333,5.75,5.94,6.123909885,5.819386306,5.436644766,5.733475319,5.311721318,5.478743216,5.368516327,5.311721318,5.478743216,5.389537656,5.311721318,,1.04,0.933333333,0.578743216,0.489537656,0.411721318
tt0096241,4.5,5.233333333,4.883333333,5.58,5.825,5.859644281,5.37063548,5.467166767,5.31173384,5.252285345,5.527503062,5.31173384,5.252285345,5.329193159,5.31173384,,1.08,0.733333333,0.752285345,0.829193159,0.81173384
tt0108268,3.8,5.4,5.45,4.97,5.34885311,5.572022532,4.618902084,4.584565486,4.133530826,4.184993009,3.868176349,4.133530826,4.184993009,3.816062096,4.133530826,,1.17,1.6,0.384993009,0.016062096,0.333530826
tt0090629,4.8,5,5.666666667,5.86,6.013544689,5.854567305,5.144665309,3.878505909,4.693764264,4.894243963,3.938842205,4.693764264,4.894243963,4.315369149,4.693764264,,1.06,0.2,0.094243963,0.484630851,0.106235736
tt0108597,5.9,5.833333333,6.5,6.28,6.21,6.165149567,5.94957975,5.21387413,6.064387761,6.038335208,5.496573441,6.064387761,6.038335208,5.454610626,6.064387761,,0.38,0.066666667,0.138335208,0.445389374,0.164387761
tt0102116,7,6.455051026,6.701622886,6.241318829,6.406349935,5.88283889,5.721514158,5.38724683,5.745512129,5.836275483,5.447583125,5.745512129,5.836275483,5.430583724,5.745512129,,0.758681171,0.544948974,1.163724517,1.569416276,1.254487871
tt0081533,5.4,6.966666667,6.716666667,6.733717545,6.366576675,6.042903221,5.329536974,5.38724683,5.568872688,5.320604871,5.447583125,5.568872688,5.320604871,5.884388843,5.568872688,,1.333717545,1.566666667,0.079395129,0.484388843,0.168872688
tt0113449,3.3,6.233333333,5.333333333,5.55,5.926789479,5.74786,5.259434509,5.38724683,5.651749882,5.400355693,5.447583125,5.651749882,5.400355693,5.384551487,5.651749882,,2.25,2.933333333,2.100355693,2.084551487,2.351749882
tt0097737,5.8,6.472122462,6.357038647,6.491207805,6.228555392,6.052537708,5.889316777,6.405725543,6.342008866,6.05027158,6.466061838,6.342008866,6.05027158,6.557063009,6.342008866,,0.691207805,0.672122462,0.25027158,0.757063009,0.542008866
tt0083526,4.3,6.474551078,6.133387982,6.333313727,5.994204313,5.601833951,5.0295316,5.38724683,5.246713166,4.891011905,5.447583125,5.246713166,4.891011905,5.468604454,5.246713166,,2.033313727,2.174551078,0.591011905,1.168604454,0.946713166
tt0112320,2.7,5.466666667,5.4,5.53,5.833379335,5.585317992,5.124796415,5.38724683,5.352830102,5.140948369,5.447583125,5.352830102,5.140948369,5.289916039,5.352830102,,2.83,2.766666667,2.440948369,2.589916039,2.652830102
tt0102813,6,7.1,6.65,6.80376485,6.345534667,6.052373949,5.55338158,6.391110555,6.141548671,5.763162846,6.45144685,6.141548671,5.763162846,6.472468179,6.141548671,,0.80376485,1.1,0.236837154,0.472468179,0.141548671
tt0098054,4.9,6,6.616666667,5.95,5.93,5.997643176,5.35283513,5.908812537,5.724500116,5.310916381,5.391127751,5.724500116,5.310916381,5.582617132,5.724500116,,1.05,1.1,0.410916381,0.682617132,0.824500116
tt0112442,6.9,5.033333333,5.333333333,5.714918069,5.634009355,5.756473655,4.900214425,4.622585092,4.475464209,4.518752451,4.519797906,4.475464209,4.518752451,4.540819236,4.475464209,,1.185081931,1.866666667,2.381247549,2.359180764,2.424535791
tt0093418,5.2,6,6.316666667,5.97,5.8,5.8847767,5.181138884,5.506211147,4.890038679,4.898068116,5.566547442,4.890038679,4.898068116,5.587568772,4.890038679,,0.77,0.8,0.301931884,0.387568772,0.309961321
tt0099108,5.4,5.688254817,6.440790293,6.454010565,6.172480529,5.836869617,5.427389424,5.38724683,5.34971608,5.363524706,5.447583125,5.34971608,5.363524706,5.468604454,5.34971608,,1.054010565,0.288254817,0.036475294,0.068604454,0.05028392
tt0108633,5.7,5.633333333,6.033333333,6.24,6.16,6.144747499,5.703925556,5.875729653,5.990473504,5.890846741,6.647810669,5.990473504,5.890846741,6.237225337,5.990473504,,0.54,0.066666667,0.190846741,0.537225337,0.290473504
tt0104765,6.5,6.533333333,6.816666667,6.87,6.774442523,6.209899887,6.141090791,5.742633376,6.296604792,6.363296528,6.268485707,6.296604792,6.363296528,6.157680082,6.296604792,,0.37,0.033333333,0.136703472,0.342319918,0.203395208
tt0099636,4.8,5.975959179,6.212454408,6.499530196,6.298626589,6.079771228,5.608539445,5.38724683,5.628988938,5.665642907,5.447583125,5.628988938,5.665642907,5.468604454,5.628988938,,1.699530196,1.175959179,0.865642907,0.668604454,0.828988938
tt0104252,5.6,6,6.4,6.28,6.374389806,5.919761054,5.430322984,5.875729653,5.792448973,5.495727585,6.282563986,5.792448973,5.495727585,5.809774101,5.792448973,,0.68,0.4,0.104272415,0.209774101,0.192448973
tt0094606,6.8,6.864101615,6.538449758,6.747748149,6.604130833,6.304846568,6.759267775,5.910977063,6.917835288,7.233031592,6.751200036,6.917835288,7.233031592,6.704876537,6.917835288,,0.052251851,0.064101615,0.433031592,0.095123463,0.117835288
tt0095930,4.8,5.933333333,5.566666667,5.39,5.809383122,5.438842472,5.013832542,5.178332266,5.111429141,4.891411021,5.238668562,5.111429141,4.891411021,5.259689891,5.111429141,,0.59,1.133333333,0.091411021,0.459689891,0.311429141
tt0101635,5.9,6.866666667,6.633333333,6.28,6.28,6.036857307,6.140404966,6.151194066,6.586241421,6.54741806,5.880782573,6.586241421,6.54741806,6.254581596,6.586241421,,0.38,0.966666667,0.64741806,0.354581596,0.686241421
tt0080773,6.4,7.333333333,7.016666667,7.027077918,6.652221338,6.019730548,5.645348176,5.642261615,6.093044361,5.845375335,5.89555299,6.093044361,5.845375335,5.916574319,6.093044361,,0.627077918,0.933333333,0.554624665,0.483425681,0.306955639
tt0101866,4.7,5.133333333,5.683333333,5.68,5.82,5.94902785,5.466155451,4.785479285,5.586853294,5.426544196,5.146305643,5.586853294,5.426544196,5.427239444,5.586853294,,0.98,0.433333333,0.726544196,0.727239444,0.886853294
tt0092240,6,5.3,5.783333333,5.28,5.535,5.710971582,5.306138157,3.964103419,4.547212048,5.113524309,3.499406315,4.547212048,5.113524309,3.339876138,4.547212048,,0.72,0.7,0.886475691,2.660123862,1.452787952
tt0102616,5.1,5.833333333,5.95,5.94,6.172063936,5.6421383,5.608552312,5.38724683,5.815022857,5.730919534,5.709169514,5.815022857,5.730919534,5.915243769,5.815022857,,0.84,0.733333333,0.630919534,0.815243769,0.715022857
tt0106665,4.8,6.366666667,6.55,5.69,6.283330925,6.097451546,5.654252089,5.204764442,5.709354634,5.779494504,5.362361665,5.709354634,5.779494504,5.383382995,5.709354634,,0.89,1.566666667,0.979494504,0.583382995,0.909354634
tt0100403,6.3,7.196867333,6.346936596,6.279673657,6.309501644,6.047413385,6.222486867,5.809342188,6.000003033,6.293497042,6.254921172,6.000003033,6.293497042,6.190527995,6.000003033,,0.020326343,0.896867333,0.006502958,0.109472005,0.299996967
tt0086337,6.3,7.133333333,6.65,6.768281112,6.492995034,5.962937241,5.781629791,5.38724683,5.810547265,5.988759219,5.447583125,5.810547265,5.988759219,5.468604454,5.810547265,,0.468281112,0.833333333,0.311240781,0.831395546,0.489452735
